Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Aggregate_type,Unit,Energy,Row
2008,Electricity,Domestic,Demand,Final consumption,Other final users,value,ktoe,10300.95,57
2008,Electricity,Public administration,Demand,Final consumption,Other final users,value,ktoe,1750.21,58
2008,Electricity,Commercial,Demand,Final consumption,Other final users,value,ktoe,6835.4,59
2008,Electricity,Agriculture,Demand,Final consumption,Other final users,value,ktoe,349.69,60
2008,Electricity,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2008,Electricity,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2008,Heat sold,Production,Supply,,,value,ktoe,0.0,5
2008,Heat sold,Imports,Supply,,,value,ktoe,0.0,6
2008,Heat sold,Exports,Supply,,,value,ktoe,0.0,7
2008,Heat sold,Marine bunkers,Supply,,,value,ktoe,0.0,8
2008,Heat sold,Stock change,Supply,,,value,ktoe,0.0,9
2008,Heat sold,Total supply,Supply,,,sum,ktoe,0.0,10
2008,Heat sold,Statistical difference,Statistical difference,,,value,ktoe,0.0,11
2008,Heat sold,Total demand,Demand,,,sum,ktoe,0.0,12
2008,Heat sold,Transfers,Demand,,,value,ktoe,0.0,13
2008,Heat sold,Transformation,Demand,Transformation,,sum,ktoe,1537.03,14
2008,Heat sold,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,0.0,15
2008,Heat sold,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,0.0,16
2008,Heat sold,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,0.0,17
2008,Heat sold,Heat generation,Demand,Transformation,,value,ktoe,1537.03,18
2008,Heat sold,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2008,Heat sold,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2008,Heat sold,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2008,Heat sold,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2008,Heat sold,Other,Demand,Transformation,,value,ktoe,0.0,23
2008,Heat sold,Energy industry use,Demand,Energy industry use,,sum,ktoe,71.56,24
2008,Heat sold,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2008,Heat sold,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2008,Heat sold,Petroleum refineries,Demand,Energy industry use,,value,ktoe,71.56,27
2008,Heat sold,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2008,Heat sold,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2008,Heat sold,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2008,Heat sold,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2008,Heat sold,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2008,Heat sold,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2008,Heat sold,Losses,Demand,,,value,ktoe,0.0,34
2008,Heat sold,Final consumption,Demand,Final consumption,,sum,ktoe,1465.46,35
2008,Heat sold,Industry,Demand,Final consumption,Industry,sum,ktoe,1020.7,36
2008,Heat sold,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2008,Heat sold,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,38
2008,Heat sold,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,39
2008,Heat sold,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,40
2008,Heat sold,Chemicals,Demand,Final consumption,Industry,value,ktoe,592.12,41
2008,Heat sold,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,4.34,42
2008,Heat sold,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2008,Heat sold,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2008,Heat sold,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,9.85,45
2008,Heat sold,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,0.0,46
2008,Heat sold,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,1.42,47
2008,Heat sold,Other industries,Demand,Final consumption,Industry,value,ktoe,412.97,48
2008,Heat sold,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2008,Heat sold,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2008,Heat sold,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2008,Heat sold,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2008,Heat sold,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2008,Heat sold,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2008,Heat sold,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2008,Heat sold,Other,Demand,Final consumption,Other final users,sum,ktoe,444.76,56
2008,Heat sold,Domestic,Demand,Final consumption,Other final users,value,ktoe,51.93,57
2008,Heat sold,Public administration,Demand,Final consumption,Other final users,value,ktoe,386.63,58
2008,Heat sold,Commercial,Demand,Final consumption,Other final users,value,ktoe,6.2,59
2008,Heat sold,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2008,Heat sold,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2008,Heat sold,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2008,Manufactured fuel,Production,Supply,,,value,ktoe,0.0,5
2008,Manufactured fuel,Imports,Supply,,,value,ktoe,500.39,6
2008,Manufactured fuel,Exports,Supply,,,value,ktoe,-142.19,7
2008,Manufactured fuel,Marine bunkers,Supply,,,value,ktoe,0.0,8
2008,Manufactured fuel,Stock change,Supply,,,value,ktoe,162.13,9
2008,Manufactured fuel,Total supply,Supply,,,sum,ktoe,520.32,10
2008,Manufactured fuel,Statistical difference,Statistical difference,,,value,ktoe,-6.52,11
2008,Manufactured fuel,Total demand,Demand,,,sum,ktoe,526.84,12
2008,Manufactured fuel,Transfers,Demand,,,value,ktoe,-126.02,13
2008,Manufactured fuel,Transformation,Demand,Transformation,,sum,ktoe,1670.81,14
2008,Manufactured fuel,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-858.41,15
2008,Manufactured fuel,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,0.0,16
2008,Manufactured fuel,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-858.41,17
2008,Manufactured fuel,Heat generation,Demand,Transformation,,value,ktoe,-51.38,18
2008,Manufactured fuel,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2008,Manufactured fuel,Coke manufacture,Demand,Transformation,,value,ktoe,4063.63,20
2008,Manufactured fuel,Blast furnaces,Demand,Transformation,,value,ktoe,-1717.95,21
2008,Manufactured fuel,Patent fuel manufacture,Demand,Transformation,,value,ktoe,234.92,22
2008,Manufactured fuel,Other,Demand,Transformation,,value,ktoe,0.0,23
2008,Manufactured fuel,Energy industry use,Demand,Energy industry use,,sum,ktoe,849.26,24
2008,Manufactured fuel,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2008,Manufactured fuel,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2008,Manufactured fuel,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2008,Manufactured fuel,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2008,Manufactured fuel,Coke manufacture,Demand,Energy industry use,,value,ktoe,428.89,29
2008,Manufactured fuel,Blast furnaces,Demand,Energy industry use,,value,ktoe,420.37,30
2008,Manufactured fuel,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2008,Manufactured fuel,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2008,Manufactured fuel,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2008,Manufactured fuel,Losses,Demand,,,value,ktoe,235.98,34
2008,Manufactured fuel,Final consumption,Demand,Final consumption,,sum,ktoe,986.38,35
2008,Manufactured fuel,Industry,Demand,Final consumption,Industry,sum,ktoe,748.42,36
2008,Manufactured fuel,Unclassified,Demand,Final consumption,Industry,value,ktoe,239.01,37
2008,Manufactured fuel,Iron and steel,Demand,Final consumption,Industry,value,ktoe,509.41,38
2008,Manufactured fuel,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,39
2008,Manufactured fuel,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,40
2008,Manufactured fuel,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2008,Manufactured fuel,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,42
2008,Manufactured fuel,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2008,Manufactured fuel,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2008,Manufactured fuel,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2008,Manufactured fuel,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,0.0,46
2008,Manufactured fuel,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2008,Manufactured fuel,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,48
2008,Manufactured fuel,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2008,Manufactured fuel,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2008,Manufactured fuel,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2008,Manufactured fuel,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2008,Manufactured fuel,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2008,Manufactured fuel,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2008,Manufactured fuel,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2008,Manufactured fuel,Other,Demand,Final consumption,Other final users,sum,ktoe,237.96,56
2008,Manufactured fuel,Domestic,Demand,Final consumption,Other final users,value,ktoe,237.96,57
2008,Manufactured fuel,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,58
2008,Manufactured fuel,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2008,Manufactured fuel,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2008,Manufactured fuel,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2008,Manufactured fuel,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2008,Natural gas,Production,Supply,,,value,ktoe,69523.8,5
2008,Natural gas,Imports,Supply,,,value,ktoe,35171.85,6
2008,Natural gas,Exports,Supply,,,value,ktoe,-10547.72,7
2008,Natural gas,Marine bunkers,Supply,,,value,ktoe,0.0,8
2008,Natural gas,Stock change,Supply,,,value,ktoe,-333.41,9
2008,Natural gas,Total supply,Supply,,,sum,ktoe,93814.52,10
2008,Natural gas,Statistical difference,Statistical difference,,,value,ktoe,341.06,11
2008,Natural gas,Total demand,Demand,,,sum,ktoe,93473.46,12
2008,Natural gas,Transfers,Demand,,,value,ktoe,-5.87,13
2008,Natural gas,Transformation,Demand,Transformation,,sum,ktoe,-34586.1,14
2008,Natural gas,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-32399.87,15
2008,Natural gas,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-29617.68,16
2008,Natural gas,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-2782.19,17
2008,Natural gas,Heat generation,Demand,Transformation,,value,ktoe,-2186.23,18
2008,Natural gas,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2008,Natural gas,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2008,Natural gas,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2008,Natural gas,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2008,Natural gas,Other,Demand,Transformation,,value,ktoe,0.0,23
2008,Natural gas,Energy industry use,Demand,Energy industry use,,sum,ktoe,6068.47,24
2008,Natural gas,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2008,Natural gas,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,5272.94,26
2008,Natural gas,Petroleum refineries,Demand,Energy industry use,,value,ktoe,166.32,27
2008,Natural gas,Coal extraction,Demand,Energy industry use,,value,ktoe,15.48,28
2008,Natural gas,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2008,Natural gas,Blast furnaces,Demand,Energy industry use,,value,ktoe,61.75,30
2008,Natural gas,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2008,Natural gas,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2008,Natural gas,Other,Demand,Energy industry use,,value,ktoe,551.98,33
2008,Natural gas,Losses,Demand,,,value,ktoe,605.09,34
2008,Natural gas,Final consumption,Demand,Final consumption,,sum,ktoe,52207.93,35
2008,Natural gas,Industry,Demand,Final consumption,Industry,sum,ktoe,11029.71,36
2008,Natural gas,Unclassified,Demand,Final consumption,Industry,value,ktoe,2.92,37
2008,Natural gas,Iron and steel,Demand,Final consumption,Industry,value,ktoe,628.1,38
2008,Natural gas,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,227.56,39
2008,Natural gas,Mineral products,Demand,Final consumption,Industry,value,ktoe,1462.35,40
2008,Natural gas,Chemicals,Demand,Final consumption,Industry,value,ktoe,2482.13,41
2008,Natural gas,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,635.04,42
2008,Natural gas,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,288.85,43
2008,Natural gas,Vehicles,Demand,Final consumption,Industry,value,ktoe,603.83,44
2008,Natural gas,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,1892.34,45
2008,Natural gas,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,494.85,46
2008,Natural gas,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,1225.19,47
2008,Natural gas,Other industries,Demand,Final consumption,Industry,value,ktoe,782.41,48
2008,Natural gas,Construction,Demand,Final consumption,Industry,value,ktoe,304.13,49
2008,Natural gas,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2008,Natural gas,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2008,Natural gas,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2008,Natural gas,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2008,Natural gas,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2008,Natural gas,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2008,Natural gas,Other,Demand,Final consumption,Other final users,sum,ktoe,40472.63,56
2008,Natural gas,Domestic,Demand,Final consumption,Other final users,value,ktoe,30916.06,57
2008,Natural gas,Public administration,Demand,Final consumption,Other final users,value,ktoe,3834.81,58
2008,Natural gas,Commercial,Demand,Final consumption,Other final users,value,ktoe,4041.83,59
2008,Natural gas,Agriculture,Demand,Final consumption,Other final users,value,ktoe,121.52,60
2008,Natural gas,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,1558.41,61
2008,Natural gas,Non energy use,Demand,Final consumption,,value,ktoe,705.59,62
2008,Petroleum products,Production,Supply,,,value,ktoe,0.0,5
2008,Petroleum products,Imports,Supply,,,value,ktoe,25888.27,6
2008,Petroleum products,Exports,Supply,,,value,ktoe,-31328.42,7
2008,Petroleum products,Marine bunkers,Supply,,,value,ktoe,-3663.05,8
2008,Petroleum products,Stock change,Supply,,,value,ktoe,54.33,9
2008,Petroleum products,Total supply,Supply,,,sum,ktoe,-9048.87,10
2008,Petroleum products,Statistical difference,Statistical difference,,,value,ktoe,-107.14,11
2008,Petroleum products,Total demand,Demand,,,sum,ktoe,-8941.73,12
2008,Petroleum products,Transfers,Demand,,,value,ktoe,3289.92,13
2008,Petroleum products,Transformation,Demand,Transformation,,sum,ktoe,86188.37,14
2008,Petroleum products,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-1585.1,15
2008,Petroleum products,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-1109.0,16
2008,Petroleum products,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-476.1,17
2008,Petroleum products,Heat generation,Demand,Transformation,,value,ktoe,-65.67,18
2008,Petroleum products,Petroleum refineries,Demand,Transformation,,value,ktoe,88055.55,19
2008,Petroleum products,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2008,Petroleum products,Blast furnaces,Demand,Transformation,,value,ktoe,-216.41,21
2008,Petroleum products,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2008,Petroleum products,Other,Demand,Transformation,,value,ktoe,0.0,23
2008,Petroleum products,Energy industry use,Demand,Energy industry use,,sum,ktoe,5544.16,24
2008,Petroleum products,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2008,Petroleum products,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,503.68,26
2008,Petroleum products,Petroleum refineries,Demand,Energy industry use,,value,ktoe,5039.96,27
2008,Petroleum products,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2008,Petroleum products,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.46,29
2008,Petroleum products,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.05,30
2008,Petroleum products,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2008,Petroleum products,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2008,Petroleum products,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2008,Petroleum products,Losses,Demand,,,value,ktoe,0.0,34
2008,Petroleum products,Final consumption,Demand,Final consumption,,sum,ktoe,74992.41,35
2008,Petroleum products,Industry,Demand,Final consumption,Industry,sum,ktoe,5895.15,36
